"Year","Area","Street","Street.2"
2012,"Dudley","Birmingham̴St,̴Stourbridge","Birmingham St, Stourbridge"
2012,"Dudley","Birmingham̴St,̴Stourbridge","Birmingham St, Stourbridge"
2012,"Dudley","Bridfgnorth̴Rd,̴Stourbridge","Bridfgnorth Rd, Stourbridge"
2012,"Dudley","Brierley̴Hill̴High̴St","Brierley Hill High St"
2012,"Dudley","Bus̴Station̴Dudley","Bus Station Dudley"
2012,"Dudley","Bus̴Station,̴Merry̴Hill̴Centre","Bus Station, Merry Hill Centre"
2012,"Dudley","Castle̴Hill,̴Dudley","Castle Hill, Dudley"
2012,"Dudley","Castle̴Hill,̴Dudley","Castle Hill, Dudley"
2012,"Dudley","Charles̴Ave","Charles Ave"
2012,"Dudley","Church̴St,̴B̴Hill","Church St, B Hill"
2012,"Dudley","Church̴St,̴Stourbridge","Church St, Stourbridge"
2012,"Dudley","Cinder̴Bank̴Dudley","Cinder Bank Dudley"
2012,"Dudley","Clifton̴Ph̴Sedgley","Clifton Ph Sedgley"
2012,"Dudley","Clydesdale̴Tower","Clydesdale Tower"
2012,"Dudley","Cobden̴St","Cobden St"
2012,"Dudley","Corbett̴Crescent̴Stourbridge","Corbett Crescent Stourbridge"
2012,"Dudley","Coventry̴St","Coventry St"
2012,"Dudley","Delph̴Rd,̴B̴Hill","Delph Rd, B Hill"
2012,"Dudley","Dingle̴Rd̴Dudley","Dingle Rd Dudley"
2012,"Dudley","Dudley̴Bus̴Station","Dudley Bus Station"
2012,"Dudley","Dudley̴High̴St","Dudley High St"
2012,"Dudley","Dudley̴Police̴Station","Dudley Police Station"
2012,"Dudley","Envill̴St̴,̴Stourbridge","Envill St, Stourbridge"
2012,"Dudley","Enville̴St̴Stourbridge","Enville St Stourbridge"
2012,"Dudley","Front̴Office̴Brierley̴Hill̴Police̴Station","Front Office Brierley Hill Police Station"
2012,"Dudley","Gaimage̴St","Gaimage St"
2012,"Dudley","Hagley̴Rd","Hagley Rd"
2012,"Dudley","Hagley̴Rd̴Stourbridge","Hagley Rd Stourbridge"
2012,"Dudley","Halesowen̴Bus̴Station","Halesowen Bus Station"
2012,"Dudley","Halesowen̴Bus̴Station","Halesowen Bus Station"
2012,"Dudley","Halesowen̴Police̴Station","Halesowen Police Station"
2012,"Dudley","Hall̴St̴Dudley","Hall St Dudley"
2012,"Dudley","Harvester,̴Hagley̴Rd","Harvester, Hagley Rd"
2012,"Dudley","High̴̴St̴,̴Brierley̴Hill","High St, Brierley Hill"
2012,"Dudley","High̴St̴Bhill","High St Bhill"
2012,"Dudley","High̴St̴Dudley","High St Dudley"
2012,"Dudley","High̴St̴Stourbridge","High St Stourbridge"
2012,"Dudley","High̴St̴Stourbridge","High St Stourbridge"
2012,"Dudley","High̴St,̴B̴Hill","High St, B Hill"
2012,"Dudley","High̴St,̴Lye","High St, Lye"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St","High St"
2012,"Dudley","High̴St","High St"
2012,"Dudley","High̴St","High St"
2012,"Dudley","High̴St","High St"
2012,"Dudley","High̴St","High St"
2012,"Dudley","High̴St̴,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St̴,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St̴,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St̴Brierley̴Hill","High St Brierley Hill"
2012,"Dudley","High̴St̴Brierley̴Hill","High St Brierley Hill"
2012,"Dudley","High̴St̴Brierley̴Hill","High St Brierley Hill"
2012,"Dudley","High̴St̴Stourbridge","High St Stourbridge"
2012,"Dudley","High̴St̴Stourbridge","High St Stourbridge"
2012,"Dudley","High̴St̴Stourbridge","High St Stourbridge"
2012,"Dudley","High̴St̴Stourbridge","High St Stourbridge"
2012,"Dudley","High̴St̴Stourbridge","High St Stourbridge"
2012,"Dudley","High̴St,̴Dudley","High St, Dudley"
2012,"Dudley","High̴St,̴Lye","High St, Lye"
2012,"Dudley","High̴St,̴Lye","High St, Lye"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","High̴St,̴Stourbridge","High St, Stourbridge"
2012,"Dudley","Highland̴Rd,̴Dudley","Highland Rd, Dudley"
2012,"Dudley","Hill̴St,̴Brierley̴Hill","Hill St, Brierley Hill"
2012,"Dudley","Hillside̴Rd","Hillside Rd"
2012,"Dudley","Home̴Address","Home Address"
2012,"Dudley","Level̴St̴,̴Brierley̴Hill","Level St, Brierley Hill"
2012,"Dudley","Lye̴High̴St","Lye High St"
2012,"Dudley","Malvern̴Crescent","Malvern Crescent"
2012,"Dudley","Market̴St,̴Kford","Market St, Kford"
2012,"Dudley","Merry̴Hill","Merry Hill"
2012,"Dudley","New̴St","New St"
2012,"Dudley","New̴St̴Dudley","New St Dudley"
2012,"Dudley","New̴St̴Dudley","New St Dudley"
2012,"Dudley","New̴St,̴Dudley","New St, Dudley"
2012,"Dudley","North̴St,̴Dudley","North St, Dudley"
2012,"Dudley","Norton̴Rd","Norton Rd"
2012,"Dudley","Oakfield̴Rd̴Wollescote","Oakfield Rd Wollescote"
2012,"Dudley","Os̴Bhps","Os Bhps"
2012,"Dudley","Overend̴Rd","Overend Rd"
2012,"Dudley","Park̴Rd̴Netherton","Park Rd Netherton"
2012,"Dudley","Pedmore̴Rd,Lye","Pedmore Rd,Lye"
2012,"Dudley","Quarry̴Bank̴High̴St","Quarry Bank High St"
2012,"Dudley","Queens̴Way̴Halesowen","Queens Way Halesowen"
2012,"Dudley","Springfield̴Rd,̴Blackheath","Springfield Rd, Blackheath"
2012,"Dudley","St̴Michaels̴St̴West̴Bromwich","St Michaels St West Bromwich"
2012,"Dudley","Stourbridge̴High̴St","Stourbridge High St"
2012,"Dudley","Stourbridge̴High̴St","Stourbridge High St"
2012,"Dudley","Stourbridge̴High̴St","Stourbridge High St"
2012,"Dudley","Stourbridge̴High̴St","Stourbridge High St"
2012,"Dudley","Stourbridge̴High̴St","Stourbridge High St"
2012,"Dudley","Stourbridge̴High̴St","Stourbridge High St"
2012,"Dudley","Stourbridge̴Town̴Centre","Stourbridge Town Centre"
2012,"Dudley","Sunderland̴Drive̴Amblecote","Sunderland Drive Amblecote"
2012,"Dudley","Sunderland̴Drive̴Amblecote","Sunderland Drive Amblecote"
2012,"Dudley","Sunderland̴Drive̴Amblecote","Sunderland Drive Amblecote"
2012,"Dudley","Sunderland̴Drive̴Amblecote","Sunderland Drive Amblecote"
2012,"Dudley","The̴Forge,̴Cradley̴Heath","The Forge, Cradley Heath"
2012,"Dudley","Tower̴St,̴Dudley","Tower St, Dudley"
2012,"Dudley","Tower̴St,̴Dudley","Tower St, Dudley"
2012,"Dudley","Trident̴Centre,̴Dudley","Trident Centre, Dudley"
2012,"Dudley","Wolverhampton̴St̴Dudley","Wolverhampton St Dudley"
2012,"Dudley","Worcester̴St,̴Stourbridge","Worcester St, Stourbridge"
2012,"Dudley","Worcester̴St,̴Stourbridge","Worcester St, Stourbridge"
2012,"Dudley","Worcester̴St,̴Stourbridge","Worcester St, Stourbridge"
2012,"Dudley","Worcester̴St,̴Stourbridge","Worcester St, Stourbridge"
2012,"Dudley","Worcester̴St,̴Stourbridge","Worcester St, Stourbridge"
2012,"Solihull","Anchor̴Ln","Anchor Ln"
2012,"Solihull","Apres̴Solihull̴Town̴Centre","Apres Solihull Town Centre"
2012,"Solihull","Aspen̴Dr̴Cwtc","Aspen Dr Cwtc"
2012,"Solihull","Bham̴International","Bham International"
2012,"Solihull","Bham̴International","Bham International"
2012,"Solihull","Bhx",""
2012,"Solihull","Bhx",""
2012,"Solihull","Bhx",""
2012,"Solihull","Bhx̴�����̴Terminal̴1","Bhx ����� Terminal 1"
2012,"Solihull","Birch̴Croft","Birch Croft"
2012,"Solihull","Birmingham̴Airport","Birmingham Airport"
2012,"Solihull","Birmingham̴International̴̴Airport","Birmingham International Airport"
2012,"Solihull","Blossomfield̴Rd,̴Solihull","Blossomfield Rd, Solihull"
2012,"Solihull","Boldmere̴Gate","Boldmere Gate"
2012,"Solihull","Bosworth̴Drive","Bosworth Drive"
2012,"Solihull","Bp̴Warwick̴Rd̴Olton","Bp Warwick Rd Olton"
2012,"Solihull","Bradford̴Rd,̴Castle̴Brom","Bradford Rd, Castle Brom"
2012,"Solihull","Burges",""
2012,"Solihull","Burges",""
2012,"Solihull","Campden̴Green","Campden Green"
2012,"Solihull","Chapelhouse̴Rd","Chapelhouse Rd"
2012,"Solihull","Chester̴Rd","Chester Rd"
2012,"Solihull","Chester̴Rd","Chester Rd"
2012,"Solihull","Chester̴Rd","Chester Rd"
2012,"Solihull","Chester̴Rd,̴Castlebromwich","Chester Rd, Castlebromwich"
2012,"Solihull","Chester̴Rd,̴Kingshurst","Chester Rd, Kingshurst"
2012,"Solihull","Churchill̴Rd,̴Solihull","Churchill Rd, Solihull"
2012,"Solihull","Clopton̴Crescent","Clopton Crescent"
2012,"Solihull","Clopton̴Crescent","Clopton Crescent"
2012,"Solihull","Cooks̴Ln,̴Chelmsley̴Wood","Cooks Ln, Chelmsley Wood"
2012,"Solihull","Drury̴Ln","Drury Ln"
2012,"Solihull","Drury̴Ln̴,Solihull","Drury Ln,Solihull"
2012,"Solihull","Farthings̴Ph̴̴̴Green̴Ln","Farthings Ph Green Ln"
2012,"Solihull","Forth̴Drive,̴Chelmsley̴Wood","Forth Drive, Chelmsley Wood"
2012,"Solihull","Glebe̴Rd,̴Solihull","Glebe Rd, Solihull"
2012,"Solihull","Green̴Ln̴,̴Shirley","Green Ln, Shirley"
2012,"Solihull","Greville̴Pub,̴Solihull,̴Birmingham","Greville Pub, Solihull, Birmingham"
2012,"Solihull","Harvester̴Pub̴Solihull","Harvester Pub Solihull"
2012,"Solihull","Heaton̴Rd̴Solihull","Heaton Rd Solihull"
2012,"Solihull","Helmsford̴Drive","Helmsford Drive"
2012,"Solihull","Helmswood̴Drive","Helmswood Drive"
2012,"Solihull","High̴St̴Knowle","High St Knowle"
2012,"Solihull","High̴St̴Solihull","High St Solihull"
2012,"Solihull","High̴St̴Solihull","High St Solihull"
2012,"Solihull","High̴St̴Solihull","High St Solihull"
2012,"Solihull","High̴St̴Solihull","High St Solihull"
2012,"Solihull","High̴St,̴Solihull","High St, Solihull"
2012,"Solihull","High̴St,̴Solihull","High St, Solihull"
2012,"Solihull","High̴St,̴Solihull","High St, Solihull"
2012,"Solihull","High̴St","High St"
2012,"Solihull","High̴St","High St"
2012,"Solihull","High̴St","High St"
2012,"Solihull","High̴St","High St"
2012,"Solihull","High̴St","High St"
2012,"Solihull","High̴St̴̴Os̴Hogs̴Head","High St Os Hogs Head"
2012,"Solihull","High̴St̴,̴Solihull","High St, Solihull"
2012,"Solihull","High̴St̴Solihull","High St Solihull"
2012,"Solihull","High̴St̴Solihull","High St Solihull"
2012,"Solihull","High̴St̴Solihull","High St Solihull"
2012,"Solihull","High̴St,̴Solihull","High St, Solihull"
2012,"Solihull","Homer̴Rd","Homer Rd"
2012,"Solihull","Homer̴Rd","Homer Rd"
2012,"Solihull","Homer̴Rd̴Solihull","Homer Rd Solihull"
2012,"Solihull","Hurst̴Ln̴North̴J/W̴Green̴Ln","Hurst Ln North J/W Green Ln"
2012,"Solihull","Kilcote̴Rd,̴Shirley","Kilcote Rd, Shirley"
2012,"Solihull","Knowle̴Park","Knowle Park"
2012,"Solihull","Lode̴Ln,̴Solihull,̴Birmingham","Lode Ln, Solihull, Birmingham"
2012,"Solihull","London̴Rd","London Rd"
2012,"Solihull","M42",""
2012,"Solihull","Mc̴Donalds̴High̴St̴Solihull","Mc Donalds High St Solihull"
2012,"Solihull","Mell̴Square","Mell Square"
2012,"Solihull","Mortons,̴Dickens̴Heath,̴Solihull","Mortons, Dickens Heath, Solihull"
2012,"Solihull","Nec",""
2012,"Solihull","O/S̴Bangor̴House,̴Forth̴Drive,̴Chelmsley̴Wood","O/S Bangor House, Forth Drive, Chelmsley Wood"
2012,"Solihull","O/S̴Hoggs̴Head̴Ph,̴Poplar̴Rd,̴Solihull","O/S Hoggs Head Ph, Poplar Rd, Solihull"
2012,"Solihull","O/S̴Hoggs̴Head̴Poplar̴Way̴Solihull","O/S Hoggs Head Poplar Way Solihull"
2012,"Solihull","O/S̴Kings̴High̴St,̴Solihull","O/S Kings High St, Solihull"
2012,"Solihull","O/S̴Kings,̴Solihull","O/S Kings, Solihull"
2012,"Solihull","O/S̴Langley̴Hall̴Social̴Club,̴Langley̴Hall̴Rd,̴Olton","O/S Langley Hall Social Club, Langley Hall Rd, Olton"
2012,"Solihull","O/S̴Touchwood̴Centre̴Poplar̴Rd̴Solihull","O/S Touchwood Centre Poplar Rd Solihull"
2012,"Solihull","Olton̴Railway̴Station","Olton Railway Station"
2012,"Solihull","Olton̴Tavern","Olton Tavern"
2012,"Solihull","Os̴Assembly̴Rooms,̴Poplar̴Rd,̴Solihull","Os Assembly Rooms, Poplar Rd, Solihull"
2012,"Solihull","Os̴Masons̴Ph,̴High̴St̴Solihull","Os Masons Ph, High St Solihull"
2012,"Solihull","Os̴Solihull̴Hospital","Os Solihull Hospital"
2012,"Solihull","Os̴Solihull̴Hospital","Os Solihull Hospital"
2012,"Solihull","Os̴Solihull̴Hospital","Os Solihull Hospital"
2012,"Solihull","Outside̴The̴Waterside̴Bar","Outside The Waterside Bar"
2012,"Solihull","Pine̴Square̴Chelsmley̴Wood","Pine Square Chelsmley Wood"
2012,"Solihull","Plume̴Of̴Feathers̴Public̴House,̴Stratford̴Rd,̴Shirley","Plume Of Feathers Public House, Stratford Rd, Shirley"
2012,"Solihull","Poplar̴Ave̴,Solihull","Poplar Ave,Solihull"
2012,"Solihull","Poplar̴Rd","Poplar Rd"
2012,"Solihull","Poplar̴Rd̴Solihull","Poplar Rd Solihull"
2012,"Solihull","Poplar̴Rd̴Solihull̴Town̴Cebtre","Poplar Rd Solihull Town Cebtre"
2012,"Solihull","Poplar̴Rd̴Solihull̴Town̴Centre","Poplar Rd Solihull Town Centre"
2012,"Solihull","Poplar̴Rd̴Town̴Centre̴Solihull","Poplar Rd Town Centre Solihull"
2012,"Solihull","Poplar̴Rd,̴Solihull","Poplar Rd, Solihull"
2012,"Solihull","Poplar̴Rd","Poplar Rd"
2012,"Solihull","Poplar̴Rd","Poplar Rd"
2012,"Solihull","Poplar̴Rd","Poplar Rd"
2012,"Solihull","Poplar̴Rd","Poplar Rd"
2012,"Solihull","Poplar̴Rd","Poplar Rd"
2012,"Solihull","Poplar̴Rd","Poplar Rd"
2012,"Solihull","Poplar̴Rd̴Solihull","Poplar Rd Solihull"
2012,"Solihull","Poplar̴Rd̴Solihull","Poplar Rd Solihull"
2012,"Solihull","Poplar̴Rd̴Solihull","Poplar Rd Solihull"
2012,"Solihull","Poplar̴Rd,̴Solihull","Poplar Rd, Solihull"
2012,"Solihull","Poplar̴Rd,̴Solihull","Poplar Rd, Solihull"
2012,"Solihull","Poplar̴Rd,̴Solihull","Poplar Rd, Solihull"
2012,"Solihull","Poplar̴Rd,̴Solihull","Poplar Rd, Solihull"
2012,"Solihull","Poplar̴Way","Poplar Way"
2012,"Solihull","Ppoplar̴Rd","Ppoplar Rd"
2012,"Solihull","Premier̴Inn,̴Stratford̴Rd","Premier Inn, Stratford Rd"
2012,"Solihull","Radlow̴Crescent,̴Marston̴Green","Radlow Crescent, Marston Green"
2012,"Solihull","Ramada̴Hotel","Ramada Hotel"
2012,"Solihull","Rover̴Drive","Rover Drive"
2012,"Solihull","Rover̴Drive","Rover Drive"
2012,"Solihull","Saddlers̴Arms","Saddlers Arms"
2012,"Solihull","Shirral̴Grove","Shirral Grove"
2012,"Solihull","Solihull̴High̴St","Solihull High St"
2012,"Solihull","Solihull̴High̴St","Solihull High St"
2012,"Solihull","Solihull̴Town̴Centre","Solihull Town Centre"
2012,"Solihull","Solihull̴Town̴Centre","Solihull Town Centre"
2012,"Solihull","Solihull̴Town̴Centre","Solihull Town Centre"
2012,"Solihull","Solihull̴Town̴Centre","Solihull Town Centre"
2012,"Solihull","Station̴Rd̴Solihull","Station Rd Solihull"
2012,"Solihull","Station̴Rd","Station Rd"
2012,"Solihull","Station̴Rd","Station Rd"
2012,"Solihull","Station̴Rd̴Solihull","Station Rd Solihull"
2012,"Solihull","Station̴Rd,̴Solihull","Station Rd, Solihull"
2012,"Solihull","Stratford̴Rd","Stratford Rd"
2012,"Solihull","Stratford̴Rd̴Shirley","Stratford Rd Shirley"
2012,"Solihull","The̴Bear̴At̴Berkswell","The Bear At Berkswell"
2012,"Solihull","The̴Cresent̴Solihull","The Cresent Solihull"
2012,"Solihull","The̴Radleys","The Radleys"
2012,"Solihull","Three̴Horseshoes,̴Sheldon","Three Horseshoes, Sheldon"
2012,"Solihull","Touchwood̴Centre","Touchwood Centre"
2012,"Solihull","Warwick̴Rd","Warwick Rd"
2012,"Solihull","Warwick̴Rd̴Olton","Warwick Rd Olton"
2012,"Solihull","Warwick̴Rd̴Solihull","Warwick Rd Solihull"
2012,"Solihull","Widney̴Ln/̴Blossomfield̴Tennis̴Club","Widney Ln/ Blossomfield Tennis Club"
2012,"Sandwell","Abraham̴Darby̴Public̴House","Abraham Darby Public House"
2012,"Sandwell","All̴Saints̴Way,̴West̴Bromwich","All Saints Way, West Bromwich"
2012,"Sandwell","Arcadian̴�����̴Birmingham","Arcadian ����� Birmingham"
2012,"Sandwell","Arcadian̴�����̴Birmingham","Arcadian ����� Birmingham"
2012,"Sandwell","Asda̴Great̴Bridge","Asda Great Bridge"
2012,"Sandwell","Bearwood̴High̴St","Bearwood High St"
2012,"Sandwell","Bearwood̴High̴St","Bearwood High St"
2012,"Sandwell","Bearwood̴High̴St","Bearwood High St"
2012,"Sandwell","Bearwood̴Rd","Bearwood Rd"
2012,"Sandwell","Bearwood̴Rd","Bearwood Rd"
2012,"Sandwell","Bearwood̴Rd","Bearwood Rd"
2012,"Sandwell","Bet̴Fred,̴Duchess̴Park,̴West̴Bromwich","Bet Fred, Duchess Park, West Bromwich"
2012,"Sandwell","Betfred,̴West̴Bromwich","Betfred, West Bromwich"
2012,"Sandwell","Bham̴St̴Stourbridge","Bham St Stourbridge"
2012,"Sandwell","Birch̴Rd,̴Oldbury","Birch Rd, Oldbury"
2012,"Sandwell","Blackheath̴Housing̴Office","Blackheath Housing Office"
2012,"Sandwell","Bourne̴Ave,̴Tipton","Bourne Ave, Tipton"
2012,"Sandwell","Bridge̴St","Bridge St"
2012,"Sandwell","Bridgnorth̴Rd","Bridgnorth Rd"
2012,"Sandwell","Brook̴St","Brook St"
2012,"Sandwell","Burntree",""
2012,"Sandwell","Cape̴Hill","Cape Hill"
2012,"Sandwell","Carters̴Green,̴West̴Bromwich","Carters Green, West Bromwich"
2012,"Sandwell","Carters̴Green,̴West̴Bromwich","Carters Green, West Bromwich"
2012,"Sandwell","Carters̴Green,̴West̴Bromwich","Carters Green, West Bromwich"
2012,"Sandwell","Causeway̴Rowley","Causeway Rowley"
2012,"Sandwell","Chapel̴St,̴Oldbury","Chapel St, Oldbury"
2012,"Sandwell","Chip̴Shop,̴Great̴Bridge̴Tipton","Chip Shop, Great Bridge Tipton"
2012,"Sandwell","Church̴St̴Old̴Hill","Church St Old Hill"
2012,"Sandwell","Church̴St̴Oldbury","Church St Oldbury"
2012,"Sandwell","Church̴St,̴Oldbury","Church St, Oldbury"
2012,"Sandwell","Clairmint̴Rd̴Smethwick","Clairmint Rd Smethwick"
2012,"Sandwell","Claremont̴Rd̴Smethwick","Claremont Rd Smethwick"
2012,"Sandwell","Clifford̴Rd","Clifford Rd"
2012,"Sandwell","Collins̴St,̴West̴Bromwich","Collins St, West Bromwich"
2012,"Sandwell","Collins̴St,̴West̴Bromwich","Collins St, West Bromwich"
2012,"Sandwell","Cumberland̴Rd̴Wednesbury","Cumberland Rd Wednesbury"
2012,"Sandwell","Delville̴Terrace","Delville Terrace"
2012,"Sandwell","Desi̴Marsla̴West̴Bromwich","Desi Marsla West Bromwich"
2012,"Sandwell","Dilshad̴Restaurant̴Oldbury̴Rd̴Blackheath","Dilshad Restaurant Oldbury Rd Blackheath"
2012,"Sandwell","Dudley̴Rd","Dudley Rd"
2012,"Sandwell","Dudley̴Rd̴East","Dudley Rd East"
2012,"Sandwell","Dudley̴Rd̴East̴Tividale","Dudley Rd East Tividale"
2012,"Sandwell","Edward̴St,̴West̴Bromwich","Edward St, West Bromwich"
2012,"Sandwell","Elm̴Tree̴Way,̴Cradley̴Heath","Elm Tree Way, Cradley Heath"
2012,"Sandwell","Forge̴Ln","Forge Ln"
2012,"Sandwell","Front̴Office̴Smethwick","Front Office Smethwick"
2012,"Sandwell","Grange̴Rd̴Cradley","Grange Rd Cradley"
2012,"Sandwell","Gregory̴Ave,̴Weoley̴Castle","Gregory Ave, Weoley Castle"
2012,"Sandwell","H/A",""
2012,"Sandwell","Habberly̴Rd","Habberly Rd"
2012,"Sandwell","Hagley̴Rd̴West","Hagley Rd West"
2012,"Sandwell","Haig̴St","Haig St"
2012,"Sandwell","Halesowen̴Rd,̴Cradley","Halesowen Rd, Cradley"
2012,"Sandwell","Hannover̴Rd","Hannover Rd"
2012,"Sandwell","Hanover̴Rd,̴Rowley̴Regis","Hanover Rd, Rowley Regis"
2012,"Sandwell","Harborne̴Stores̴Harborne","Harborne Stores Harborne"
2012,"Sandwell","Harborne̴Stores̴Harborne","Harborne Stores Harborne"
2012,"Sandwell","Hargate̴Arms̴Public̴House","Hargate Arms Public House"
2012,"Sandwell","Hasbury̴Ph,̴Halesowen","Hasbury Ph, Halesowen"
2012,"Sandwell","Hasbury̴Ph,̴Halesowen","Hasbury Ph, Halesowen"
2012,"Sandwell","Hasbury̴Ph,̴Halesowen","Hasbury Ph, Halesowen"
2012,"Sandwell","Henderson̴Way","Henderson Way"
2012,"Sandwell","Hermit̴St","Hermit St"
2012,"Sandwell","High̴St̴Smethwick","High St Smethwick"
2012,"Sandwell","High̴St̴Wb","High St Wb"
2012,"Sandwell","High̴St̴West̴Brom","High St West Brom"
2012,"Sandwell","High̴St̴West̴Bromwich","High St West Bromwich"
2012,"Sandwell","High̴St̴Smethwick","High St Smethwick"
2012,"Sandwell","High̴St̴Wednesbury","High St Wednesbury"
2012,"Sandwell","High̴St̴West̴Bromwich","High St West Bromwich"
2012,"Sandwell","High̴St̴Wollaston","High St Wollaston"
2012,"Sandwell","High̴St,̴Smethwick","High St, Smethwick"
2012,"Sandwell","High̴St,̴Smethwick","High St, Smethwick"
